train\dataset\밥\누룽지\Img_071_0044.jpg	39
train\dataset\면\쫄면\Img_059_0845.jpg	127
train\dataset\밥\김치볶음밥\Img_070_0644.jpg	28
train\dataset\구이\불고기\Img_007_0193.jpg	75
train\dataset\조림\우엉조림\Img_114_0844.jpg	108
train\dataset\볶음\소세지볶음\Img_085_0817.jpg	84
train\dataset\찜\수육\Img_129_0101.jpg	86
train\dataset\찌개\동태찌개\Img_121_0124.jpg	47
train\dataset\찜\순대\Img_130_0681.jpg	90
train\dataset\찌개\김치찌개\Img_119_0047.jpg	30
train\dataset\볶음\오징어채볶음\Img_087_0402.jpg	106
train\dataset\밥\유부초밥\Img_075_0907.jpg	109
train\dataset\전\감자전\Img_097_0022.jpg	7
train\dataset\조림\땅콩조림\Img_111_0886.jpg	51
train\dataset\볶음\떡볶이\Img_082_0144.jpg	55
train\dataset\조림\감자조림\Img_107_0687.jpg	8
train\dataset\김치\열무김치\Img_036_0674.jpg	104
train\dataset\기타\젓갈\Img_024_0340.jpg	118
train\dataset\밥\비빔밥\Img_072_0452.jpg	77
train\dataset\튀김\오징어튀김\Img_142_0854.jpg	107
train\dataset\구이\갈비구이\Img_000_0668.jpg	2
train\dataset\구이\황태구이\Img_012_0553.jpg	146
train\dataset\밥\누룽지\Img_071_0334.jpg	39
train\dataset\나물\가지볶음\Img_040_0597.jpg	0
train\dataset\찌개\된장찌개\Img_122_0425.jpg	48
train\dataset\밥\주먹밥\Img_077_0243.jpg	124
train\dataset\쌈\보쌈\Img_090_0353.jpg	72
train\dataset\죽\호박죽\Img_118_0484.jpg	144
train\dataset\찜\족발\Img_131_0156.jpg	122
train\dataset\찜\해물찜\Img_133_0730.jpg	142
train\dataset\면\비빔냉면\Img_053_0422.jpg	76
train\dataset\구이\장어구이\Img_009_0924.jpg	115
train\dataset\해물\산낙지\Img_147_0811.jpg	78
train\dataset\무침\회무침\Img_068_0256.jpg	147
train\dataset\구이\더덕구이\Img_005_0185.jpg	43
train\dataset\김치\열무김치\Img_036_0964.JPG	104
train\dataset\면\콩국수\Img_061_0014.jpg	133
train\dataset\해물\산낙지\Img_147_0018.jpg	78
train\dataset\국\시래기국\Img_019_0846.jpg	93
train\dataset\찌개\순두부찌개\Img_123_0168.jpg	91
train\dataset\기타\젓갈\Img_024_0411.jpg	118
train\dataset\찜\족발\Img_131_0991.jpg	122
train\dataset\밥\새우볶음밥\Img_073_0903.jpg	81
train\dataset\조림\고등어조림\Img_108_0766.jpg	19
train\dataset\국\떡국_만두국\Img_015_0392.jpg	53
train\dataset\구이\더덕구이\Img_005_0988.jpg	43
train\dataset\구이\갈비구이\Img_000_0820.jpg	2
train\dataset\밥\새우볶음밥\Img_073_0398.jpg	81
train\dataset\구이\황태구이\Img_012_0295.jpg	146
train\dataset\김치\깍두기\Img_030_0196.jpg	32
train\dataset\김치\파김치\Img_039_0078.JPG	137
train\dataset\쌈\보쌈\Img_090_0841.jpg	72
train\dataset\나물\애호박볶음\Img_045_0593.jpg	96
train\dataset\한과\한과\Img_145_0517.jpg	141
train\dataset\찜\갈비찜\Img_124_0920.jpg	3
train\dataset\구이\황태구이\Img_012_0336.jpg	146
train\dataset\장\양념게장\Img_094_0522.jpg	99
train\dataset\면\비빔냉면\Img_053_0476.jpg	76
train\dataset\구이\곱창구이\Img_003_0863.jpg	24
train\dataset\튀김\새우튀김\Img_141_0581.jpg	82
train\dataset\구이\갈비구이\Img_000_0231.jpg	2
train\dataset\찜\갈비찜\Img_124_0231.jpg	3
train\dataset\밥\잡곡밥\Img_076_0004.JPG	113
train\dataset\볶음\제육볶음\Img_088_0356.jpg	119
train\dataset\기타\과메기\Img_022_0612.jpg	26
train\dataset\적\떡꼬치\Img_096_0548.jpg	54
train\dataset\조림\두부조림\Img_110_0577.jpg	50
train\dataset\나물\숙주나물\Img_043_0647.jpg	89
train\dataset\김치\백김치\Img_034_0649.jpg	71
train\dataset\찌개\된장찌개\Img_122_0565.jpg	48
train\dataset\찜\계란찜\Img_125_0226.jpg	16
train\dataset\조림\코다리조림\Img_116_0133.jpg	132
train\dataset\전\파전\Img_103_0372.jpg	138
train\dataset\전\생선전\Img_102_0187.jpg	83
train\dataset\면\막국수\Img_051_0053.JPG	58
train\dataset\면\라면\Img_050_0670.jpg	56
train\dataset\해물\멍게\Img_146_0504.jpg	61
train\dataset\나물\고사리나물\Img_041_0919.jpg	20
train\dataset\적\떡꼬치\Img_096_0509.jpg	54
train\dataset\죽\전복죽\Img_117_0873.jpg	117
train\dataset\나물\숙주나물\Img_043_0494.jpg	89
train\dataset\국\북엇국\Img_018_0040.jpg	74
train\dataset\찜\찜닭\Img_132_0195.jpg	128
train\dataset\기타\양념치킨\Img_023_0314.jpg	100
train\dataset\국\무국\Img_016_0481.jpg	64
train\dataset\찜\찜닭\Img_132_0806.jpg	128
train\dataset\밥\김밥\Img_069_0458.jpg	27
train\dataset\기타\후라이드치킨\Img_028_0676.jpg	148
train\dataset\튀김\고추튀김\Img_140_0476.jpg	22
train\dataset\조림\감자조림\Img_107_0497.jpg	8
train\dataset\김치\열무김치\Img_036_0488.jpg	104
train\dataset\구이\고등어구이\Img_002_0057.jpg	18
train\dataset\밥\주먹밥\Img_077_0405.jpg	124
train\dataset\국\무국\Img_016_0354.jpg	64
train\dataset\김치\나박김치\Img_031_0151.jpg	38
train\dataset\구이\고등어구이\Img_002_0554.jpg	18
train\dataset\기타\피자\Img_027_0820.jpg	140
train\dataset\전\호박전\Img_104_0462.jpg	143
train\dataset\면\열무국수\Img_055_0793.jpg	103
train\dataset\기타\편육\Img_026_0346.jpg	139
train\dataset\김치\열무김치\Img_036_0010.JPG	104
train\dataset\볶음\소세지볶음\Img_085_0640.jpg	84
train\dataset\해물\멍게\Img_146_0251.jpg	61
train\dataset\밥\김밥\Img_069_0722.jpg	27
train\dataset\볶음\라볶이\Img_083_0904.jpg	57
train\dataset\조림\코다리조림\Img_116_0101.JPG	132
train\dataset\기타\피자\Img_027_0655.jpg	140
train\dataset\죽\전복죽\Img_117_0957.jpg	117
train\dataset\김치\총각김치\Img_038_0164.jpg	129
train\dataset\전\김치전\Img_100_0198.jpg	29
train\dataset\밥\잡곡밥\Img_076_0850.jpg	113
train\dataset\김치\무생채\Img_032_0037.jpg	65
train\dataset\조림\땅콩조림\Img_111_0758.jpg	51
train\dataset\기타\후라이드치킨\Img_028_0747.jpg	148
train\dataset\면\열무국수\Img_055_0934.jpg	103
train\dataset\적\떡꼬치\Img_096_0970.jpg	54
train\dataset\김치\총각김치\Img_038_0161.jpg	129
train\dataset\전\감자전\Img_097_0748.jpg	7
train\dataset\장아찌\깻잎장아찌\Img_095_0199.jpg	33
train\dataset\탕\곰탕_설렁탕\Img_136_0955.jpg	23
train\dataset\탕\감자탕\Img_135_0797.jpg	10
train\dataset\국\시래기국\Img_019_0753.jpg	93
train\dataset\기타\젓갈\Img_024_0486.jpg	118
train\dataset\볶음\어묵볶음\Img_086_0756.jpg	101
train\dataset\면\짬뽕\Img_058_0871.jpg	126
train\dataset\찜\찜닭\Img_132_0194.jpg	128
train\dataset\기타\콩자반\Img_025_0104.jpg	136
train\dataset\구이\떡갈비\Img_006_0106.jpg	52
train\dataset\면\짜장면\Img_057_0544.jpg	125
train\dataset\나물\고사리나물\Img_041_0795.jpg	20
train\dataset\조림\감자조림\Img_107_0232.jpg	8
train\dataset\적\떡꼬치\Img_096_0699.jpg	54
train\dataset\조림\두부조림\Img_110_0597.jpg	50
train\dataset\볶음\고추장진미채볶음\Img_080_0683.jpg	21
train\dataset\해물\산낙지\Img_147_0945.jpg	78
train\dataset\김치\나박김치\Img_031_0027.jpg	38
train\dataset\튀김\새우튀김\Img_141_0567.jpg	82
train\dataset\면\막국수\Img_051_0412.jpg	58
train\dataset\국\북엇국\Img_018_0732.jpg	74
train\dataset\찜\갈비찜\Img_124_0654.jpg	3
train\dataset\장아찌\깻잎장아찌\Img_095_0821.jpg	33
train\dataset\볶음\고추장진미채볶음\Img_080_0421.jpg	21
train\dataset\기타\과메기\Img_022_0184.jpg	26
train\dataset\김치\열무김치\Img_036_0886.jpg	104
train\dataset\떡\송편\Img_048_0546.jpg	85
train\dataset\면\비빔냉면\Img_053_0228.jpg	76
train\dataset\탕\갈비탕\Img_134_0948.jpg	4
train\dataset\전\감자전\Img_097_0364.jpg	7
train\dataset\조림\감자조림\Img_107_0346.jpg	8
train\dataset\국\북엇국\Img_018_0600.jpg	74
train\dataset\국\시래기국\Img_019_0443.jpg	93
train\dataset\전\호박전\Img_104_0582.jpg	143
train\dataset\면\라면\Img_050_0155.jpg	56
train\dataset\기타\편육\Img_026_0009.jpg	139
train\dataset\볶음\떡볶이\Img_082_0761.jpg	55
train\dataset\찜\족발\Img_131_0358.jpg	122
train\dataset\조림\두부조림\Img_110_0580.jpg	50
train\dataset\장\양념게장\Img_094_0685.jpg	99
train\dataset\볶음\제육볶음\Img_088_0323.jpg	119
train\dataset\볶음\건새우볶음\Img_079_0252.jpg	12
train\dataset\기타\젓갈\Img_024_0505.jpg	118
train\dataset\면\쫄면\Img_059_0134.jpg	127
train\dataset\한과\약식\Img_144_0483.jpg	98
train\dataset\면\수제비\Img_054_0592.jpg	88
train\dataset\면\라면\Img_050_0747.jpg	56
train\dataset\튀김\새우튀김\Img_141_0656.jpg	82
train\dataset\찜\찜닭\Img_132_0967.jpg	128
train\dataset\찌개\된장찌개\Img_122_0866.jpg	48
train\dataset\전\계란말이\Img_098_0819.jpg	15
train\dataset\면\잔치국수\Img_056_0307.jpg	112
train\dataset\탕\추어탕\Img_139_0064.jpg	130
train\dataset\찜\김치찜\Img_126_0992.jpg	31
train\dataset\만두\만두\Img_049_0722.jpg	59
train\dataset\장\양념게장\Img_094_0362.jpg	99
train\dataset\쌈\보쌈\Img_090_0994.jpg	72
train\dataset\김치\부추김치\Img_035_0279.jpg	73
train\dataset\찌개\김치찌개\Img_119_0094.jpg	30
train\dataset\국\미역국\Img_017_0233.jpg	68
train\dataset\김치\백김치\Img_034_0507.jpg	71
train\dataset\조림\두부조림\Img_110_0211.jpg	50
train\dataset\나물\시금치나물\Img_044_0667.jpg	92
train\dataset\구이\닭갈비\Img_004_0055.jpg	40
train\dataset\구이\닭갈비\Img_004_0960.jpg	40
train\dataset\전\호박전\Img_104_0578.jpg	143
train\dataset\나물\숙주나물\Img_043_0706.jpg	89
train\dataset\나물\미역줄기볶음\Img_042_0497.jpg	69
train\dataset\김치\나박김치\Img_031_0873.jpg	38
train\dataset\면\수제비\Img_054_0176.jpg	88
train\dataset\조림\연근조림\Img_113_0272.jpg	102
train\dataset\찜\꼬막찜\Img_127_0572.jpg	34
train\dataset\찜\갈비찜\Img_124_0741.jpg	3
train\dataset\김치\나박김치\Img_031_0537.jpg	38
train\dataset\기타\과메기\Img_022_0562.jpg	26
train\dataset\한과\약과\Img_143_0131.jpg	97
train\dataset\국\계란국\Img_014_0216.jpg	14
train\dataset\한과\약식\Img_144_0630.jpg	98
train\dataset\볶음\라볶이\Img_083_0860.jpg	57
train\dataset\무침\잡채\Img_065_0181.jpg	114
train\dataset\조림\우엉조림\Img_114_0357.jpg	108
train\dataset\조림\꽁치조림\Img_109_0457.jpg	35
train\dataset\밥\김치볶음밥\Img_070_0430.jpg	28
train\dataset\무침\꽈리고추무침\Img_062_0774.jpg	36
train\dataset\전\김치전\Img_100_0117.jpg	29
train\dataset\국\북엇국\Img_018_0268.jpg	74
train\dataset\면\라면\Img_050_0298.jpg	56
train\dataset\볶음\감자채볶음\Img_078_0989.jpg	9
train\dataset\튀김\새우튀김\Img_141_0792.jpg	82
train\dataset\볶음\건새우볶음\Img_079_0243.jpg	12
train\dataset\해물\산낙지\Img_147_0249.jpg	78
train\dataset\장아찌\깻잎장아찌\Img_095_0499.jpg	33
train\dataset\떡\꿀떡\Img_047_0546.jpg	37
train\dataset\떡\꿀떡\Img_047_0309.jpg	37
train\dataset\찜\수육\Img_129_0192.jpg	86
train\dataset\탕\추어탕\Img_139_0327.jpg	130
train\dataset\무침\꽈리고추무침\Img_062_0459.jpg	36
train\dataset\밥\알밥\Img_074_0826.jpg	95
train\dataset\회\물회\Img_148_0261.jpg	67
train\dataset\볶음\제육볶음\Img_088_0928.jpg	119
train\dataset\볶음\떡볶이\Img_082_0517.jpg	55
train\dataset\무침\도라지무침\Img_063_0788.jpg	44
train\dataset\탕\매운탕\Img_137_0603.jpg	60
train\dataset\전\동그랑땡\Img_101_0409.jpg	46
train\dataset\조림\땅콩조림\Img_111_0556.jpg	51
train\dataset\탕\매운탕\Img_137_0559.jpg	60
train\dataset\찌개\동태찌개\Img_121_0495.jpg	47
train\dataset\조림\메추리알장조림\Img_112_0343.jpg	62
train\dataset\조림\땅콩조림\Img_111_0308.jpg	51
train\dataset\전\계란말이\Img_098_0997.jpg	15
train\dataset\무침\회무침\Img_068_0135.jpg	147
train\dataset\구이\훈제오리\Img_013_0818.jpg	149
train\dataset\김치\총각김치\Img_038_0641.jpg	129
train\dataset\국\시래기국\Img_019_0590.jpg	93
train\dataset\볶음\어묵볶음\Img_086_0666.jpg	101
train\dataset\떡\꿀떡\Img_047_0006.jpg	37
train\dataset\찌개\김치찌개\Img_119_0684.jpg	30
train\dataset\기타\편육\Img_026_0492.jpg	139
train\dataset\구이\더덕구이\Img_005_0905.jpg	43
train\dataset\면\열무국수\Img_055_0418.jpg	103
train\dataset\찜\계란찜\Img_125_0375.jpg	16
train\dataset\찜\닭볶음탕\Img_128_0833.jpg	42
train\dataset\탕\추어탕\Img_139_0370.jpg	130
train\dataset\나물\애호박볶음\Img_045_0115.jpg	96
train\dataset\구이\갈치구이\Img_001_0665.jpg	5
train\dataset\무침\도라지무침\Img_063_0049.jpg	44
train\dataset\기타\피자\Img_027_0034.jpg	140
train\dataset\찌개\순두부찌개\Img_123_0671.jpg	91
train\dataset\김치\배추김치\Img_033_0276.jpg	70
train\dataset\찜\족발\Img_131_0414.jpg	122
train\dataset\김치\무생채\Img_032_0824.jpg	65
train\dataset\찜\갈비찜\Img_124_0230.jpg	3
train\dataset\구이\불고기\Img_007_0550.jpg	75
train\dataset\구이\더덕구이\Img_005_0190.jpg	43
train\dataset\볶음\라볶이\Img_083_0134.jpg	57
train\dataset\면\라면\Img_050_0480.jpg	56
train\dataset\구이\조개구이\Img_010_0083.jpg	120
train\dataset\해물\멍게\Img_146_0491.jpg	61
train\dataset\찜\김치찜\Img_126_0694.jpg	31
train\dataset\떡\송편\Img_048_0019.jpg	85
train\dataset\면\잔치국수\Img_056_0896.jpg	112
train\dataset\조림\고등어조림\Img_108_0892.jpg	19
train\dataset\면\쫄면\Img_059_0915.jpg	127
train\dataset\구이\불고기\Img_007_0513.jpg	75
train\dataset\떡\송편\Img_048_0114.jpg	85
train\dataset\튀김\고추튀김\Img_140_0518.jpg	22
train\dataset\회\물회\Img_148_0434.jpg	67
train\dataset\조림\우엉조림\Img_114_0426.jpg	108
train\dataset\면\쫄면\Img_059_0067.jpg	127
train\dataset\면\짬뽕\Img_058_0110.jpg	126
train\dataset\무침\잡채\Img_065_0644.jpg	114
train\dataset\찜\찜닭\Img_132_0677.jpg	128
train\dataset\구이\황태구이\Img_012_0824.jpg	146
train\dataset\조림\고등어조림\Img_108_0638.jpg	19
train\dataset\구이\조기구이\Img_011_0169.jpg	121
train\dataset\밥\알밥\Img_074_0925.jpg	95
train\dataset\구이\곱창구이\Img_003_0235.jpg	24
train\dataset\떡\송편\Img_048_0629.jpg	85
train\dataset\무침\홍어무침\Img_067_0498.jpg	145
train\dataset\찌개\김치찌개\Img_119_0671.jpg	30
train\dataset\구이\장어구이\Img_009_0394.jpg	115
train\dataset\나물\애호박볶음\Img_045_0781.jpg	96
train\dataset\조림\코다리조림\Img_116_0150.jpg	132
train\dataset\볶음\떡볶이\Img_082_0328.jpg	55
train\dataset\무침\홍어무침\Img_067_0285.jpg	145
train\dataset\전\감자전\Img_097_0070.jpg	7
train\dataset\밥\주먹밥\Img_077_0843.jpg	124
train\dataset\구이\장어구이\Img_009_0612.jpg	115
train\dataset\전골\곱창전골\Img_105_0322.jpg	25
train\dataset\전\김치전\Img_100_0414.jpg	29
train\dataset\회\육회\Img_149_0560.jpg	111
train\dataset\죽\호박죽\Img_118_0194.jpg	144
train\dataset\구이\고등어구이\Img_002_0854.jpg	18
train\dataset\기타\양념치킨\Img_023_0827.jpg	100
train\dataset\볶음\떡볶이\Img_082_0031.jpg	55
train\dataset\밥\누룽지\Img_071_0926.jpg	39
train\dataset\구이\고등어구이\Img_002_0598.jpg	18
train\dataset\조림\메추리알장조림\Img_112_0055.jpg	62
train\dataset\튀김\고추튀김\Img_140_0129.jpg	22
train\dataset\면\막국수\Img_051_0558.jpg	58
train\dataset\조림\땅콩조림\Img_111_0852.jpg	51
train\dataset\면\짜장면\Img_057_0673.jpg	125
train\dataset\국\미역국\Img_017_0504.jpg	68
train\dataset\구이\닭갈비\Img_004_0561.jpg	40
train\dataset\조림\갈치조림\Img_106_0087.jpg	6
train\dataset\밥\김밥\Img_069_0576.jpg	27
train\dataset\나물\고사리나물\Img_041_0364.jpg	20
train\dataset\밥\누룽지\Img_071_0213.jpg	39
train\dataset\볶음\어묵볶음\Img_086_0100.jpg	101
train\dataset\조림\장조림\Img_115_0005.JPG	116
train\dataset\찌개\순두부찌개\Img_123_0970.jpg	91
train\dataset\김치\파김치\Img_039_0039.jpg	137
train\dataset\볶음\건새우볶음\Img_079_0637.jpg	12
train\dataset\김치\열무김치\Img_036_0629.jpg	104
train\dataset\면\비빔냉면\Img_053_0106.jpg	76
train\dataset\김치\갓김치\Img_029_0661.jpg	11
train\dataset\찜\수육\Img_129_0446.jpg	86
train\dataset\김치\배추김치\Img_033_0784.jpg	70
train\dataset\한과\한과\Img_145_0945.jpg	141
train\dataset\볶음\라볶이\Img_083_0719.jpg	57
train\dataset\찜\갈비찜\Img_124_0385.jpg	3
train\dataset\김치\부추김치\Img_035_0673.jpg	73
train\dataset\해물\산낙지\Img_147_0399.jpg	78
train\dataset\면\수제비\Img_054_0800.jpg	88
train\dataset\해물\멍게\Img_146_0596.jpg	61
train\dataset\구이\장어구이\Img_009_0642.jpg	115
train\dataset\볶음\제육볶음\Img_088_0609.jpg	119
train\dataset\기타\과메기\Img_022_0168.jpg	26
train\dataset\국\미역국\Img_017_0691.jpg	68
train\dataset\밥\누룽지\Img_071_0298.jpg	39
train\dataset\구이\삼겹살\Img_008_0637.jpg	79
train\dataset\조림\장조림\Img_115_0091.jpg	116
train\dataset\무침\잡채\Img_065_0776.jpg	114
train\dataset\찜\김치찜\Img_126_0292.jpg	31
train\dataset\구이\장어구이\Img_009_0653.jpg	115
train\dataset\구이\떡갈비\Img_006_0368.jpg	52
train\dataset\찌개\김치찌개\Img_119_0054.jpg	30
train\dataset\구이\곱창구이\Img_003_0152.jpg	24
train\dataset\구이\조기구이\Img_011_0679.jpg	121
train\dataset\조림\고등어조림\Img_108_0363.jpg	19
train\dataset\구이\갈비구이\Img_000_0219.jpg	2
train\dataset\볶음\오징어채볶음\Img_087_1070.jpg	106
train\dataset\밥\새우볶음밥\Img_073_0638.jpg	81
train\dataset\구이\장어구이\Img_009_0271.jpg	115
train\dataset\전골\곱창전골\Img_105_0876.jpg	25
train\dataset\찜\닭볶음탕\Img_128_0869.jpg	42
train\dataset\조림\꽁치조림\Img_109_0108.jpg	35
train\dataset\면\칼국수\Img_060_0839.jpg	131
train\dataset\전\계란후라이\Img_099_0311.jpg	17
train\dataset\한과\약식\Img_144_0508.jpg	98
train\dataset\조림\감자조림\Img_107_0451.jpg	8
train\dataset\구이\장어구이\Img_009_0007.jpg	115
train\dataset\찜\꼬막찜\Img_127_0362.jpg	34
train\dataset\찜\수육\Img_129_0873.jpg	86
train\dataset\구이\조개구이\Img_010_0186.jpg	120
train\dataset\김치\갓김치\Img_029_0570.jpg	11
train\dataset\전골\곱창전골\Img_105_0878.jpg	25
train\dataset\김치\배추김치\Img_033_0677.jpg	70
train\dataset\찜\꼬막찜\Img_127_0920.jpg	34
train\dataset\면\짜장면\Img_057_0795.jpg	125
train\dataset\기타\과메기\Img_022_0090.jpg	26
train\dataset\국\콩나물국\Img_021_0007.jpg	134
train\dataset\기타\젓갈\Img_024_0745.jpg	118
train\dataset\볶음\오징어채볶음\Img_087_0046.jpg	106
train\dataset\튀김\새우튀김\Img_141_0699.jpg	82
train\dataset\김치\열무김치\Img_036_0478.jpg	104
train\dataset\찌개\순두부찌개\Img_123_0450.jpg	91
train\dataset\탕\매운탕\Img_137_0378.jpg	60
train\dataset\떡\송편\Img_048_0831.jpg	85
train\dataset\해물\멍게\Img_146_0833.jpg	61
train\dataset\볶음\소세지볶음\Img_085_0695.jpg	84
train\dataset\찜\꼬막찜\Img_127_0055.jpg	34
train\dataset\구이\조기구이\Img_011_0172.jpg	121
train\dataset\죽\전복죽\Img_117_0028.jpg	117
train\dataset\조림\코다리조림\Img_116_0382.jpg	132
train\dataset\찜\족발\Img_131_0552.jpg	122
train\dataset\찜\순대\Img_130_0990.jpg	90
train\dataset\음청류\식혜\Img_092_0455.jpg	94
train\dataset\밥\누룽지\Img_071_0708.jpg	39
train\dataset\무침\회무침\Img_068_0388.jpg	147
train\dataset\면\잔치국수\Img_056_0697.jpg	112
train\dataset\면\짜장면\Img_057_0798.jpg	125
train\dataset\국\육개장\Img_020_0319.jpg	110
train\dataset\떡\경단\Img_046_0550.jpg	13
train\dataset\김치\백김치\Img_034_0137.jpg	71
train\dataset\찜\닭볶음탕\Img_128_0141.jpg	42
train\dataset\조림\메추리알장조림\Img_112_0639.jpg	62
train\dataset\구이\갈비구이\Img_000_0860.jpg	2
train\dataset\밥\유부초밥\Img_075_0432.jpg	109
train\dataset\국\무국\Img_016_0428.jpg	64
train\dataset\무침\잡채\Img_065_0750.jpg	114
train\dataset\조림\코다리조림\Img_116_0694.jpg	132
train\dataset\밥\새우볶음밥\Img_073_0845.jpg	81
train\dataset\기타\콩자반\Img_025_0025.jpg	136
train\dataset\면\잔치국수\Img_056_0010.jpg	112
train\dataset\밥\김밥\Img_069_0614.jpg	27
train\dataset\김치\무생채\Img_032_0143.jpg	65
train\dataset\구이\조기구이\Img_011_0708.jpg	121
train\dataset\조림\감자조림\Img_107_0356.jpg	8
train\dataset\찜\해물찜\Img_133_0124.jpg	142
train\dataset\회\물회\Img_148_0961.jpg	67
train\dataset\조림\메추리알장조림\Img_112_0527.jpg	62
train\dataset\음청류\식혜\Img_092_0993.jpg	94
train\dataset\탕\추어탕\Img_139_0375.jpg	130
train\dataset\밥\새우볶음밥\Img_073_0840.jpg	81
train\dataset\죽\전복죽\Img_117_0272.jpg	117
train\dataset\조림\연근조림\Img_113_0766.jpg	102
train\dataset\무침\꽈리고추무침\Img_062_0625.jpg	36
train\dataset\조림\고등어조림\Img_108_0053.jpg	19
train\dataset\볶음\소세지볶음\Img_085_0977.jpg	84
train\dataset\기타\양념치킨\Img_023_0211.jpg	100
train\dataset\찜\계란찜\Img_125_0646.jpg	16
train\dataset\볶음\주꾸미볶음\Img_089_0083.jpg	123
train\dataset\찜\갈비찜\Img_124_0493.jpg	3
train\dataset\무침\도토리묵\Img_064_0484.jpg	45
train\dataset\국\콩나물국\Img_021_0104.jpg	134
train\dataset\구이\닭갈비\Img_004_0123.jpg	40
train\dataset\김치\배추김치\Img_033_0633.jpg	70
train\dataset\조림\꽁치조림\Img_109_0764.jpg	35
train\dataset\전\김치전\Img_100_0974.jpg	29
train\dataset\조림\갈치조림\Img_106_0096.jpg	6
train\dataset\볶음\라볶이\Img_083_0371.jpg	57
train\dataset\볶음\주꾸미볶음\Img_089_0444.jpg	123
train\dataset\볶음\건새우볶음\Img_079_0730.jpg	12
train\dataset\조림\우엉조림\Img_114_0623.jpg	108
train\dataset\김치\무생채\Img_032_0265.jpg	65
train\dataset\회\육회\Img_149_0344.jpg	111
train\dataset\찜\찜닭\Img_132_0252.jpg	128
train\dataset\면\물냉면\Img_052_0746.jpg	66
train\dataset\밥\잡곡밥\Img_076_0150.jpg	113
train\dataset\회\물회\Img_148_0477.jpg	67
train\dataset\회\육회\Img_149_0250.jpg	111
train\dataset\면\짜장면\Img_057_0363.jpg	125
train\dataset\찌개\순두부찌개\Img_123_0367.jpg	91
train\dataset\조림\갈치조림\Img_106_0760.jpg	6
train\dataset\밥\김치볶음밥\Img_070_0116.jpg	28
train\dataset\면\물냉면\Img_052_0865.jpg	66
train\dataset\쌈\보쌈\Img_090_0476.jpg	72
train\dataset\밥\주먹밥\Img_077_0620.jpg	124
train\dataset\국\떡국_만두국\Img_015_0429.jpg	53
train\dataset\구이\더덕구이\Img_005_0307.jpg	43
train\dataset\밥\누룽지\Img_071_0606.jpg	39
train\dataset\해물\멍게\Img_146_0067.jpg	61
train\dataset\김치\무생채\Img_032_0808.jpg	65
train\dataset\면\수제비\Img_054_0409.jpg	88
train\dataset\한과\약식\Img_144_0586.jpg	98
train\dataset\찜\갈비찜\Img_124_0562.jpg	3
train\dataset\조림\땅콩조림\Img_111_0800.jpg	51
train\dataset\김치\배추김치\Img_033_0369.jpg	70
train\dataset\무침\도토리묵\Img_064_0879.jpg	45
train\dataset\김치\부추김치\Img_035_0147.jpg	73
train\dataset\장\간장게장\Img_093_0417.jpg	1
train\dataset\조림\메추리알장조림\Img_112_0869.jpg	62
train\dataset\밥\김밥\Img_069_0599.jpg	27
train\dataset\한과\한과\Img_145_0937.jpg	141
train\dataset\밥\유부초밥\Img_075_0330.jpg	109
train\dataset\밥\주먹밥\Img_077_0986.jpg	124
train\dataset\나물\시금치나물\Img_044_0083.jpg	92
train\dataset\나물\애호박볶음\Img_045_0504.jpg	96
train\dataset\튀김\고추튀김\Img_140_0384.jpg	22
train\dataset\나물\숙주나물\Img_043_0260.jpg	89
train\dataset\회\육회\Img_149_0966.jpg	111
train\dataset\기타\과메기\Img_022_0198.jpg	26
train\dataset\국\떡국_만두국\Img_015_0875.jpg	53
train\dataset\한과\한과\Img_145_0730.jpg	141
train\dataset\찜\계란찜\Img_125_0955.jpg	16
train\dataset\구이\불고기\Img_007_0365.jpg	75
train\dataset\김치\무생채\Img_032_0203.jpg	65
train\dataset\면\막국수\Img_051_0263.jpg	58
train\dataset\음청류\수정과\Img_091_0177.jpg	87
train\dataset\밥\알밥\Img_074_0924.jpg	95
train\dataset\떡\꿀떡\Img_047_0498.jpg	37
train\dataset\찜\김치찜\Img_126_0937.jpg	31
train\dataset\전\계란후라이\Img_099_0395.jpg	17
train\dataset\볶음\어묵볶음\Img_086_0351.jpg	101
train\dataset\무침\콩나물무침\Img_066_0489.jpg	135
train\dataset\밥\잡곡밥\Img_076_0881.jpg	113
train\dataset\기타\양념치킨\Img_023_0819.jpg	100
train\dataset\탕\매운탕\Img_137_0754.jpg	60
train\dataset\면\칼국수\Img_060_0561.jpg	131
train\dataset\김치\깍두기\Img_030_0636.jpg	32
train\dataset\면\짬뽕\Img_058_0410.jpg	126
train\dataset\볶음\건새우볶음\Img_079_0258.jpg	12
train\dataset\튀김\오징어튀김\Img_142_0725.jpg	107
train\dataset\밥\잡곡밥\Img_076_0821.jpg	113
train\dataset\찌개\닭계장\Img_120_0866.jpg	41
train\dataset\구이\조개구이\Img_010_0176.jpg	120
train\dataset\조림\갈치조림\Img_106_0544.jpg	6
train\dataset\조림\메추리알장조림\Img_112_0742.jpg	62
train\dataset\나물\숙주나물\Img_043_0686.jpg	89
train\dataset\조림\땅콩조림\Img_111_0178.jpg	51
train\dataset\구이\곱창구이\Img_003_0569.jpg	24
train\dataset\장아찌\깻잎장아찌\Img_095_0477.jpg	33
train\dataset\기타\양념치킨\Img_023_0736.jpg	100
train\dataset\전\파전\Img_103_0906.jpg	138
